Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2016-09-19	u2016-09-19-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-09-19	u2016-09-19-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	ZKarpatDaniel	Z. Kárpát, Dániel	M	1979	
ParlaMint-HU-en_2016-09-19	u2016-09-19-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-09-19	u2016-09-19-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Regular	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2016-09-19	u2016-09-19-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-09-19	u2016-09-19-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	BangoneBorbelyIldiko	Bangóné Borbély, Ildikó	F	1972	
ParlaMint-HU-en_2016-09-19	u2016-09-19-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-09-19	u2016-09-19-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2016-09-19	u2016-09-19-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-09-19	u2016-09-19-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchmuckErzsebet	Schmuck, Erzsébet	F	1954	
ParlaMint-HU-en_2016-09-19	u2016-09-19-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-09-19	u2016-09-19-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	TallaiAndras	Tállai, András	M	1959	
ParlaMint-HU-en_2016-09-19	u2016-09-19-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 63, day 4, 2016-09-19 [ParlaMint.ana]	2016-09-19	Unicameralism	7. ciklus	-	63. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
