Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2018-05-08	u2018-05-08-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	AderJanos	Áder, János	M	1959	
ParlaMint-HU-en_2018-05-08	u2018-05-08-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	TuriKovacsBela	Turi-Kovács, Béla	M	1935	
ParlaMint-HU-en_2018-05-08	u2018-05-08-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	PatyiAndras	Patyi, András	M	1969	
ParlaMint-HU-en_2018-05-08	u2018-05-08-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	TuriKovacsBela	Turi-Kovács, Béla	M	1935	
ParlaMint-HU-en_2018-05-08	u2018-05-08-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	PalffyIlona	Pálffy, Ilona	F	1948	
ParlaMint-HU-en_2018-05-08	u2018-05-08-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	TuriKovacsBela	Turi-Kovács, Béla	M	1935	
ParlaMint-HU-en_2018-05-08	u2018-05-08-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	TuriKovacsBela	Turi-Kovács, Béla	M	1935	
ParlaMint-HU-en_2018-05-08	u2018-05-08-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	AghPeter	Ágh, Péter	M	1982	
ParlaMint-HU-en_2018-05-08	u2018-05-08-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	TuriKovacsBela	Turi-Kovács, Béla	M	1935	
ParlaMint-HU-en_2018-05-08	u2018-05-08-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	-	Centre-right	DuroDora	Dúró, Dóra	F	1987	
ParlaMint-HU-en_2018-05-08	u2018-05-08-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	TuriKovacsBela	Turi-Kovács, Béla	M	1935	
ParlaMint-HU-en_2018-05-08	u2018-05-08-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 1, day 1, 2018-05-08 [ParlaMint.ana]	2018-05-08	Unicameralism	8. ciklus	-	1. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	AderJanos	Áder, János	M	1959	
