Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2015-04-14	u2015-04-14-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2015-04-14	u2015-04-14-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchmuckErzsebet	Schmuck, Erzsébet	F	1954	
ParlaMint-HU-en_2015-04-14	u2015-04-14-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2015-04-14	u2015-04-14-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	SzijjartoPeter	Szijjártó, Péter	M	1978	
ParlaMint-HU-en_2015-04-14	u2015-04-14-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2015-04-14	u2015-04-14-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	GurNandor	Gúr, Nándor	M	1957	
ParlaMint-HU-en_2015-04-14	u2015-04-14-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2015-04-14	u2015-04-14-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2015-04-14	u2015-04-14-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2015-04-14	u2015-04-14-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2015-04-14	u2015-04-14-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2015-04-14	u2015-04-14-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	VolnerJanos	Volner, János	M	1969	
ParlaMint-HU-en_2015-04-14	u2015-04-14-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 32, day 2, 2015-04-14 [ParlaMint.ana]	2015-04-14	Unicameralism	7. ciklus	-	32. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
