Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2015-10-22	u2015-10-22-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	HorcsikRichard	Hörcsik, Richárd	M	1955	
ParlaMint-HU-en_2015-10-22	u2015-10-22-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	KosaLajos	Kósa, Lajos	M	1964	
ParlaMint-HU-en_2015-10-22	u2015-10-22-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2015-10-22	u2015-10-22-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2015-10-22	u2015-10-22-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	HollikIstvan	Hollik, István	M	1982	
ParlaMint-HU-en_2015-10-22	u2015-10-22-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	BanaTibor	Bana, Tibor	M	1985	
ParlaMint-HU-en_2015-10-22	u2015-10-22-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchmuckErzsebet	Schmuck, Erzsébet	F	1954	
ParlaMint-HU-en_2015-10-22	u2015-10-22-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	SzaboLaszlo	Szabó, László	M	1965	
ParlaMint-HU-en_2015-10-22	u2015-10-22-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	HorcsikRichard	Hörcsik, Richárd	M	1955	
ParlaMint-HU-en_2015-10-22	u2015-10-22-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	ZKarpatDaniel	Z. Kárpát, Dániel	M	1979	
ParlaMint-HU-en_2015-10-22	u2015-10-22-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-21	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HeringesAnita	Heringes, Anita	F	1984	
ParlaMint-HU-en_2015-10-22	u2015-10-22-22	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-23	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchmuckErzsebet	Schmuck, Erzsébet	F	1954	
ParlaMint-HU-en_2015-10-22	u2015-10-22-24	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-25	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	RepassyRobert	Répássy, Róbert	M	1968	
ParlaMint-HU-en_2015-10-22	u2015-10-22-26	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-27	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	HollikIstvan	Hollik, István	M	1982	
ParlaMint-HU-en_2015-10-22	u2015-10-22-28	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-29	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HeringesAnita	Heringes, Anita	F	1984	
ParlaMint-HU-en_2015-10-22	u2015-10-22-30	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-31	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HeringesAnita	Heringes, Anita	F	1984	
ParlaMint-HU-en_2015-10-22	u2015-10-22-32	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-33	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	KosaLajos	Kósa, Lajos	M	1964	
ParlaMint-HU-en_2015-10-22	u2015-10-22-34	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-10-22	u2015-10-22-35	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 47, day 4, 2015-10-22 [ParlaMint.ana]	2015-10-22	Unicameralism	7. ciklus	-	47. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	KosaLajos	Kósa, Lajos	M	1964	
