Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2015-11-05	u2015-11-05-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-11-05	u2015-11-05-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	VolnerPal	Völner, Pál	M	1962	
ParlaMint-HU-en_2015-11-05	u2015-11-05-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-11-05	u2015-11-05-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	RepassyRobert	Répássy, Róbert	M	1968	
ParlaMint-HU-en_2015-11-05	u2015-11-05-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-11-05	u2015-11-05-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2015-11-05	u2015-11-05-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-11-05	u2015-11-05-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	VejkeyImre	Vejkey, Imre	M	1964	
ParlaMint-HU-en_2015-11-05	u2015-11-05-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-11-05	u2015-11-05-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 autumn, meeting 48, day 4, 2015-11-05 [ParlaMint.ana]	2015-11-05	Unicameralism	7. ciklus	-	48. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	StaudtGabor	Staudt, Gábor	M	1983	
