Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2015-06-09	u2015-06-09-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-06-09	u2015-06-09-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SallaiRBenedek	Sallai R., Benedek	M	1974	
ParlaMint-HU-en_2015-06-09	u2015-06-09-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-06-09	u2015-06-09-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	NagyIstvan	Nagy, István	M	1967	
ParlaMint-HU-en_2015-06-09	u2015-06-09-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-06-09	u2015-06-09-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	GogosZoltan	Gőgös, Zoltán	M	1960	
ParlaMint-HU-en_2015-06-09	u2015-06-09-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-06-09	u2015-06-09-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	NagyIstvan	Nagy, István	M	1967	
ParlaMint-HU-en_2015-06-09	u2015-06-09-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2015-06-09	u2015-06-09-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 36, day 2, 2015-06-09 [ParlaMint.ana]	2015-06-09	Unicameralism	7. ciklus	-	36. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	KosaLajos	Kósa, Lajos	M	1964	
