Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2017-05-04	u2017-05-04-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	VarghaTamas	Vargha, Tamás	M	1959	
ParlaMint-HU-en_2017-05-04	u2017-05-04-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	VasImre	Vas, Imre	M	1966	
ParlaMint-HU-en_2017-05-04	u2017-05-04-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2017-05-04	u2017-05-04-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	FirtlMatyas	Firtl, Mátyás	M	1949	
ParlaMint-HU-en_2017-05-04	u2017-05-04-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	KulcsarGergely	Kulcsár, Gergely	M	1979	
ParlaMint-HU-en_2017-05-04	u2017-05-04-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	KonyaPeter	Kónya, Péter	M	1969	
ParlaMint-HU-en_2017-05-04	u2017-05-04-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	-	-	-	-	DemeterMarta	Demeter, Márta	F	1983	
ParlaMint-HU-en_2017-05-04	u2017-05-04-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	VarghaTamas	Vargha, Tamás	M	1959	
ParlaMint-HU-en_2017-05-04	u2017-05-04-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	VarghaTamas	Vargha, Tamás	M	1959	
ParlaMint-HU-en_2017-05-04	u2017-05-04-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	KosaLajos	Kósa, Lajos	M	1964	
ParlaMint-HU-en_2017-05-04	u2017-05-04-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-21	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2017-05-04	u2017-05-04-22	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-23	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	FirtlMatyas	Firtl, Mátyás	M	1949	
ParlaMint-HU-en_2017-05-04	u2017-05-04-24	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2017-05-04	u2017-05-04-25	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	MirkoczkiAdam	Mirkóczki, Ádám	M	1978	
ParlaMint-HU-en_2017-05-04	u2017-05-04-26	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 spring, meeting 78, day 3, 2017-05-04 [ParlaMint.ana]	2017-05-04	Unicameralism	7. ciklus	-	78. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
