Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2014-12-16	u2014-12-16-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchifferAndras	Schiffer, András	M	1971	
ParlaMint-HU-en_2014-12-16	u2014-12-16-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LSimonLaszlo	L. Simon, László	M	1972	
ParlaMint-HU-en_2014-12-16	u2014-12-16-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LSimonLaszlo	L. Simon, László	M	1972	
ParlaMint-HU-en_2014-12-16	u2014-12-16-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	BangoneBorbelyIldiko	Bangóné Borbély, Ildikó	F	1972	
ParlaMint-HU-en_2014-12-16	u2014-12-16-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LSimonLaszlo	L. Simon, László	M	1972	
ParlaMint-HU-en_2014-12-16	u2014-12-16-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	AradszkiAndras	Aradszki, András	M	1956	
ParlaMint-HU-en_2014-12-16	u2014-12-16-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2014-12-16	u2014-12-16-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2014-12-16	u2014-12-16-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	CzombaSandor	Czomba, Sándor	M	1963	
ParlaMint-HU-en_2014-12-16	u2014-12-16-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	TuzsonBence	Tuzson, Bence	M	1972	
ParlaMint-HU-en_2014-12-16	u2014-12-16-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-21	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	SzijjartoPeter	Szijjártó, Péter	M	1978	
ParlaMint-HU-en_2014-12-16	u2014-12-16-22	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-23	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	OrbanGabor	Orbán, Gábor	M	1979	
ParlaMint-HU-en_2014-12-16	u2014-12-16-24	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-25	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	VecseyLaszlo	Vécsey, László	M	1958	
ParlaMint-HU-en_2014-12-16	u2014-12-16-26	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-27	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2014-12-16	u2014-12-16-28	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-29	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	VargaLaszlo	Varga, László	M	1979	
ParlaMint-HU-en_2014-12-16	u2014-12-16-30	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-31	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	VolnerJanos	Volner, János	M	1969	
ParlaMint-HU-en_2014-12-16	u2014-12-16-32	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-33	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SzelBernadett	Szél, Bernadett	F	1977	
ParlaMint-HU-en_2014-12-16	u2014-12-16-34	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2014-12-16	u2014-12-16-35	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 winter extraordinary, meeting 24, day 1, 2014-12-16 [ParlaMint.ana]	2014-12-16	Unicameralism	7. ciklus	-	24. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SzilagyiGyorgy	Szilágyi, György	M	1966	
