Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2020-03-10	u2020-03-10-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2020-03-10	u2020-03-10-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	SzijjartoPeter	Szijjártó, Péter	M	1978	
ParlaMint-HU-en_2020-03-10	u2020-03-10-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2020-03-10	u2020-03-10-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	BarczaAttila	Barcza, Attila	M	1985	
ParlaMint-HU-en_2020-03-10	u2020-03-10-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2020-03-10	u2020-03-10-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	Opposition	Centre-left to left	KocsisCakeOlivio	Kocsis-Cake, Olivio	M	1980	
ParlaMint-HU-en_2020-03-10	u2020-03-10-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2020-03-10	u2020-03-10-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	BrennerKoloman	Brenner, Koloman	M	1968	
ParlaMint-HU-en_2020-03-10	u2020-03-10-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2020-03-10	u2020-03-10-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 40, day 2, 2020-03-10 [ParlaMint.ana]	2020-03-10	Unicameralism	8. ciklus	-	40. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	MesterhazyAttila	Mesterházy, Attila	M	1974	
