Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2019-11-21	u2019-11-21-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2019-11-21	u2019-11-21-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	TuzsonBence	Tuzson, Bence	M	1972	
ParlaMint-HU-en_2019-11-21	u2019-11-21-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2019-11-21	u2019-11-21-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2019-11-21	u2019-11-21-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2019-11-21	u2019-11-21-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	CzunyineDrBertalanJudit	Czunyiné Bertalan, Judit	F	1974	
ParlaMint-HU-en_2019-11-21	u2019-11-21-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2019-11-21	u2019-11-21-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	GyureCsaba	Gyüre, Csaba	M	1965	
ParlaMint-HU-en_2019-11-21	u2019-11-21-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2019-11-21	u2019-11-21-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 33, day 4, 2019-11-21 [ParlaMint.ana]	2019-11-21	Unicameralism	8. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	HargitaiJanos	Hargitai, János	M	1958	
