Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2019-12-09	u2019-12-09-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 8th parliamentary term	Opposition	Centre-left	VadaiAgnes	Vadai, Ágnes	F	1974	
ParlaMint-HU-en_2019-12-09	u2019-12-09-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	VolnerPal	Völner, Pál	M	1962	
ParlaMint-HU-en_2019-12-09	u2019-12-09-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP	Hungarian Socialist Party	-	Centre-left	KorozsLajos	Korózs, Lajos	M	1958	
ParlaMint-HU-en_2019-12-09	u2019-12-09-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2019-12-09	u2019-12-09-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	Opposition	Centre-left to left	SzaboTimea	Szabó, Tímea	F	1976	
ParlaMint-HU-en_2019-12-09	u2019-12-09-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2019-12-09	u2019-12-09-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2019-12-09	u2019-12-09-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2019-12-09	u2019-12-09-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2019-12-09	u2019-12-09-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	BrennerKoloman	Brenner, Koloman	M	1968	
ParlaMint-HU-en_2019-12-09	u2019-12-09-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2019 autumn, meeting 35, day 1, 2019-12-09 [ParlaMint.ana]	2019-12-09	Unicameralism	8. ciklus	-	35. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
