Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2017-10-19	u2017-10-19-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	GulyasGergely	Gulyás, Gergely	M	1981	
ParlaMint-HU-en_2017-10-19	u2017-10-19-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	VolnerPal	Völner, Pál	M	1962	
ParlaMint-HU-en_2017-10-19	u2017-10-19-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	BonaZoltan	Bóna, Zoltán	M	1981	
ParlaMint-HU-en_2017-10-19	u2017-10-19-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	LegenyZsolt	Legény, Zsolt	M	1978	
ParlaMint-HU-en_2017-10-19	u2017-10-19-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SzilagyiGyorgy	Szilágyi, György	M	1966	
ParlaMint-HU-en_2017-10-19	u2017-10-19-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	HendeCsaba	Hende, Csaba	M	1960	
ParlaMint-HU-en_2017-10-19	u2017-10-19-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	HendeCsaba	Hende, Csaba	M	1960	
ParlaMint-HU-en_2017-10-19	u2017-10-19-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	HendeCsaba	Hende, Csaba	M	1960	
ParlaMint-HU-en_2017-10-19	u2017-10-19-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2017-10-19	u2017-10-19-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2017 autumn, meeting 86, day 4, 2017-10-19 [ParlaMint.ana]	2017-10-19	Unicameralism	7. ciklus	-	86. ülés	4. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	BanaiPeterBeno	Banai, Péter Benő	M	1974	
