Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2023-03-06	u2023-03-06-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	SzijjartoPeter	Szijjártó, Péter	M	1978	
ParlaMint-HU-en_2023-03-06	u2023-03-06-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 9th parliamentary term	Opposition	Centre-right	LukacsLaszloGyorgy	Lukács, László György	M	1983	
ParlaMint-HU-en_2023-03-06	u2023-03-06-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	UngarPeter	Ungár, Péter	M	1991	
ParlaMint-HU-en_2023-03-06	u2023-03-06-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	SzaboTimea	Szabó, Tímea	F	1976	
ParlaMint-HU-en_2023-03-06	u2023-03-06-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 9th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2023-03-06	u2023-03-06-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	ToroczkaiLaszlo	Toroczkai, László	M	1978	
ParlaMint-HU-en_2023-03-06	u2023-03-06-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 9th parliamentary term	Opposition	Centre-left	AratoGergely	Arató, Gergely	M	1968	
ParlaMint-HU-en_2023-03-06	u2023-03-06-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	SimicskoIstvan	Simicskó, István	M	1961	
ParlaMint-HU-en_2023-03-06	u2023-03-06-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KocsisMate	Kocsis, Máté	M	1981	
ParlaMint-HU-en_2023-03-06	u2023-03-06-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	SzijjartoPeter	Szijjártó, Péter	M	1978	
ParlaMint-HU-en_2023-03-06	u2023-03-06-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-21	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	CsardiAntal	Csárdi, Antal	M	1976	
ParlaMint-HU-en_2023-03-06	u2023-03-06-22	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-23	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	SzijjartoPeter	Szijjártó, Péter	M	1978	
ParlaMint-HU-en_2023-03-06	u2023-03-06-24	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2023-03-06	u2023-03-06-25	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 21, day 1, 2023-03-06 [ParlaMint]	2023-03-06	Unicameralism	9. ciklus	-	21. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	JamborAndrasImre	Jámbor, András Imre	M	1986	
