Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2023-07-04	u2023-07-04-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	CsardiAntal	Csárdi, Antal	M	1976	
ParlaMint-HU-en_2023-07-04	u2023-07-04-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	MenczerTamas	Menczer, Tamás	M	1984	
ParlaMint-HU-en_2023-07-04	u2023-07-04-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	MellarTamas	Mellar, Tamás	M	1954	
ParlaMint-HU-en_2023-07-04	u2023-07-04-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2023-07-04	u2023-07-04-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	ToroczkaiLaszlo	Toroczkai, László	M	1978	
ParlaMint-HU-en_2023-07-04	u2023-07-04-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	FonagyJanos	Fónagy, János	M	1942	
ParlaMint-HU-en_2023-07-04	u2023-07-04-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 9th parliamentary term	Opposition	Centre-right	BenczeJanos	Bencze, János	M	1973	
ParlaMint-HU-en_2023-07-04	u2023-07-04-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	FarkasSandor	Farkas, Sándor	M	1953	
ParlaMint-HU-en_2023-07-04	u2023-07-04-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 9th parliamentary term	Opposition	Centre-left	MolnarZsolt	Molnár, Zsolt	M	1974	
ParlaMint-HU-en_2023-07-04	u2023-07-04-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-07-04	u2023-07-04-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 summer, meeting 28, day 2, 2023-07-04 [ParlaMint]	2023-07-04	Unicameralism	9. ciklus	-	28. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
