Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2023-05-03	u2023-05-03-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-03	u2023-05-03-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	KanaszNagyMate	Kanász-Nagy, Máté	M	1986	
ParlaMint-HU-en_2023-05-03	u2023-05-03-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-03	u2023-05-03-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2023-05-03	u2023-05-03-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-03	u2023-05-03-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	MellarTamas	Mellar, Tamás	M	1954	
ParlaMint-HU-en_2023-05-03	u2023-05-03-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-03	u2023-05-03-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	-	-	-	-	TallaiAndras	Tállai, András	M	1959	
ParlaMint-HU-en_2023-05-03	u2023-05-03-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-03	u2023-05-03-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 24, day 2, 2023-05-03 [ParlaMint]	2023-05-03	Unicameralism	9. ciklus	-	24. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	ApatiIstvan	Apáti, István	M	1978	
