Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2014-10-27	u2014-10-27-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-10-27	u2014-10-27-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	VargaMihaly	Varga, Mihály	M	1965	
ParlaMint-HU-en_2014-10-27	u2014-10-27-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-10-27	u2014-10-27-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	TothBertalan	Tóth, Bertalan	M	1975	
ParlaMint-HU-en_2014-10-27	u2014-10-27-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-10-27	u2014-10-27-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	ZKarpatDaniel	Z. Kárpát, Dániel	M	1979	
ParlaMint-HU-en_2014-10-27	u2014-10-27-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-10-27	u2014-10-27-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	HargitaiJanos	Hargitai, János	M	1958	
ParlaMint-HU-en_2014-10-27	u2014-10-27-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-10-27	u2014-10-27-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchmuckErzsebet	Schmuck, Erzsébet	F	1954	
ParlaMint-HU-en_2014-10-27	u2014-10-27-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-10-27	u2014-10-27-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	RoganAntal	Rogán, Antal	M	1972	
ParlaMint-HU-en_2014-10-27	u2014-10-27-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 16, day 1, 2014-10-27 [ParlaMint.ana]	2014-10-27	Unicameralism	7. ciklus	-	16. ülés	1. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
