Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2020-12-15	u2020-12-15-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	Opposition	Centre-left to left	MellarTamas	Mellar, Tamás	M	1954	
ParlaMint-HU-en_2020-12-15	u2020-12-15-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	TallaiAndras	Tállai, András	M	1959	
ParlaMint-HU-en_2020-12-15	u2020-12-15-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 8th parliamentary term	Opposition	Centre to centre-left	DemeterMarta	Demeter, Márta	F	1983	
ParlaMint-HU-en_2020-12-15	u2020-12-15-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2020-12-15	u2020-12-15-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2020-12-15	u2020-12-15-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 8th parliamentary term	Opposition	Centre-left	VarjuLaszlo	Varju, László	M	1961	
ParlaMint-HU-en_2020-12-15	u2020-12-15-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2020-12-15	u2020-12-15-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-12-15	u2020-12-15-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 autumn, meeting 63, day 2, 2020-12-15 [ParlaMint.ana]	2020-12-15	Unicameralism	8. ciklus	-	63. ülés	2. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
