Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2018-05-11	u2018-05-11-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2018-05-11	u2018-05-11-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	GulyasGergely	Gulyás, Gergely	M	1981	
ParlaMint-HU-en_2018-05-11	u2018-05-11-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2018-05-11	u2018-05-11-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	DunaiMonika	Dunai, Mónika	F	1966	
ParlaMint-HU-en_2018-05-11	u2018-05-11-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2018-05-11	u2018-05-11-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	-	Right to far-right	HendeCsaba	Hende, Csaba	M	1960	
ParlaMint-HU-en_2018-05-11	u2018-05-11-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2018-05-11	u2018-05-11-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	-	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2018-05-11	u2018-05-11-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2018-05-11	u2018-05-11-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	VejkeyImre	Vejkey, Imre	M	1964	
ParlaMint-HU-en_2018-05-11	u2018-05-11-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2018-05-11	u2018-05-11-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 8th parliamentary term	-	Centre-left	AratoGergely	Arató, Gergely	M	1968	
ParlaMint-HU-en_2018-05-11	u2018-05-11-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	-	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2018-05-11	u2018-05-11-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 spring, meeting 2, day 2, 2018-05-11 [ParlaMint.ana]	2018-05-11	Unicameralism	8. ciklus	-	2. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	-	Centre-left to left	BoszAnett	Bősz, Anett	F	1986	
