Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2018-10-17	u2018-10-17-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2018-10-17	u2018-10-17-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	VargaMihaly	Varga, Mihály	M	1965	
ParlaMint-HU-en_2018-10-17	u2018-10-17-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2018-10-17	u2018-10-17-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	DomokosLaszlo	Domokos, László	M	1965	
ParlaMint-HU-en_2018-10-17	u2018-10-17-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2018-10-17	u2018-10-17-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	SzucsLajos	Szűcs, Lajos	M	1964	
ParlaMint-HU-en_2018-10-17	u2018-10-17-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2018-10-17	u2018-10-17-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	ZKarpatDaniel	Z. Kárpát, Dániel	M	1979	
ParlaMint-HU-en_2018-10-17	u2018-10-17-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2018-10-17	u2018-10-17-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2018 autumn, meeting 13, day 3, 2018-10-17 [ParlaMint.ana]	2018-10-17	Unicameralism	8. ciklus	-	13. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	HargitaiJanos	Hargitai, János	M	1958	
