Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2022-09-26	u2022-09-26-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2022-09-26	u2022-09-26-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	OrbanViktor	Orbán, Viktor	M	1963	
ParlaMint-HU-en_2022-09-26	u2022-09-26-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2022-09-26	u2022-09-26-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	ToroczkaiLaszlo	Toroczkai, László	M	1978	
ParlaMint-HU-en_2022-09-26	u2022-09-26-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2022-09-26	u2022-09-26-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	UngarPeter	Ungár, Péter	M	1991	
ParlaMint-HU-en_2022-09-26	u2022-09-26-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2022-09-26	u2022-09-26-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	UngarPeter	Ungár, Péter	M	1991	
ParlaMint-HU-en_2022-09-26	u2022-09-26-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2022-09-26	u2022-09-26-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	UngarPeter	Ungár, Péter	M	1991	
ParlaMint-HU-en_2022-09-26	u2022-09-26-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2022-09-26	u2022-09-26-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 autumn, meeting 13, day 1, 2022-09-26 [ParlaMint]	2022-09-26	Unicameralism	9. ciklus	-	13. ülés	1. ülésnap	-	COVID,War	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 9th parliamentary term	Opposition	Centre-right	LukacsLaszloGyorgy	Lukács, László György	M	1983	
