Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2016-04-18	u2016-04-18-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-18	u2016-04-18-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	LukacsZoltan	Lukács, Zoltán	M	1969	
ParlaMint-HU-en_2016-04-18	u2016-04-18-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-18	u2016-04-18-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	CseresnyesPeter	Cseresnyés, Péter	M	1960	
ParlaMint-HU-en_2016-04-18	u2016-04-18-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-18	u2016-04-18-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	IkotityIstvan	Ikotity, István	M	1977	
ParlaMint-HU-en_2016-04-18	u2016-04-18-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-18	u2016-04-18-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2016-04-18	u2016-04-18-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-18	u2016-04-18-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 56, day 4, 2016-04-18 [ParlaMint.ana]	2016-04-18	Unicameralism	7. ciklus	-	56. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	VolnerJanos	Volner, János	M	1969	
