Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2016-03-30	u2016-03-30-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2016-03-30	u2016-03-30-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Guest	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	MoringJozsefAttila	Móring, József Attila	M	1968	
ParlaMint-HU-en_2016-03-30	u2016-03-30-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2016-03-30	u2016-03-30-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	CsepreghyNandor	Csepreghy, Nándor	M	1983	
ParlaMint-HU-en_2016-03-30	u2016-03-30-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2016-03-30	u2016-03-30-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	KunhalmiAgnes	Kunhalmi, Ágnes	F	1982	
ParlaMint-HU-en_2016-03-30	u2016-03-30-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2016-03-30	u2016-03-30-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2016-03-30	u2016-03-30-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2016-03-30	u2016-03-30-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchmuckErzsebet	Schmuck, Erzsébet	F	1954	
ParlaMint-HU-en_2016-03-30	u2016-03-30-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2016-03-30	u2016-03-30-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 55, day 2, 2016-03-30 [ParlaMint.ana]	2016-03-30	Unicameralism	7. ciklus	-	55. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
