Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2016-05-02	u2016-05-02-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-05-02	u2016-05-02-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SchifferAndras	Schiffer, András	M	1971	
ParlaMint-HU-en_2016-05-02	u2016-05-02-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-05-02	u2016-05-02-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	TallaiAndras	Tállai, András	M	1959	
ParlaMint-HU-en_2016-05-02	u2016-05-02-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-05-02	u2016-05-02-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2016-05-02	u2016-05-02-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-05-02	u2016-05-02-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2016-05-02	u2016-05-02-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2016-05-02	u2016-05-02-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 4, 2016-05-02 [ParlaMint.ana]	2016-05-02	Unicameralism	7. ciklus	-	57. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	ZKarpatDaniel	Z. Kárpát, Dániel	M	1979	
