Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2016-11-09	u2016-11-09-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2016-11-09	u2016-11-09-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	PocsJanos	Pócs, János	M	1963	
ParlaMint-HU-en_2016-11-09	u2016-11-09-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2016-11-09	u2016-11-09-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	CzervanGyorgy	Czerván, György	M	1959	
ParlaMint-HU-en_2016-11-09	u2016-11-09-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2016-11-09	u2016-11-09-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	FontSandor	Font, Sándor	M	1960	
ParlaMint-HU-en_2016-11-09	u2016-11-09-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2016-11-09	u2016-11-09-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	LegenyZsolt	Legény, Zsolt	M	1978	
ParlaMint-HU-en_2016-11-09	u2016-11-09-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2016-11-09	u2016-11-09-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	MagyarZoltan	Magyar, Zoltán	M	1982	
ParlaMint-HU-en_2016-11-09	u2016-11-09-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2016-11-09	u2016-11-09-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SallaiRBenedek	Sallai R., Benedek	M	1974	
ParlaMint-HU-en_2016-11-09	u2016-11-09-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 autumn, meeting 69, day 3, 2016-11-09 [ParlaMint.ana]	2016-11-09	Unicameralism	7. ciklus	-	69. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
