Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2015-05-04	u2015-05-04-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	SimicskoIstvan	Simicskó, István	M	1961	
ParlaMint-HU-en_2015-05-04	u2015-05-04-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	SzelBernadett	Szél, Bernadett	F	1977	
ParlaMint-HU-en_2015-05-04	u2015-05-04-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	CzombaSandor	Czomba, Sándor	M	1963	
ParlaMint-HU-en_2015-05-04	u2015-05-04-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2015-05-04	u2015-05-04-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Guest	notMP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LSimonLaszlo	L. Simon, László	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	PetnehazyAttila	Petneházy, Attila	M	1966	
ParlaMint-HU-en_2015-05-04	u2015-05-04-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	BalogZoltan	Balog, Zoltán	M	1958	
ParlaMint-HU-en_2015-05-04	u2015-05-04-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2015-05-04	u2015-05-04-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	NovakElod	Novák, Előd	M	1980	
ParlaMint-HU-en_2015-05-04	u2015-05-04-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2015 spring, meeting 33, day 4, 2015-05-04 [ParlaMint.ana]	2015-05-04	Unicameralism	7. ciklus	-	33. ülés	4. ülésnap	-	Reference	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
