Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2020-06-04	u2020-06-04-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-06-04	u2020-06-04-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	SzucsLajos	Szűcs, Lajos	M	1964	
ParlaMint-HU-en_2020-06-04	u2020-06-04-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-06-04	u2020-06-04-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Guest	MP	notMinister	-	-	-	-	KoverLaszlo	Kövér, László	M	1959	
ParlaMint-HU-en_2020-06-04	u2020-06-04-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-06-04	u2020-06-04-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	AderJanos	Áder, János	M	1959	
ParlaMint-HU-en_2020-06-04	u2020-06-04-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-06-04	u2020-06-04-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2020-06-04	u2020-06-04-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	BudaiGyula	Budai, Gyula	M	1963	
ParlaMint-HU-en_2020-06-04	u2020-06-04-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 47, day 3, 2020-06-04 [ParlaMint.ana]	2020-06-04	Unicameralism	8. ciklus	-	47. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
