Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2014-12-09	u2014-12-09-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2014-12-09	u2014-12-09-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	TothBertalan	Tóth, Bertalan	M	1975	
ParlaMint-HU-en_2014-12-09	u2014-12-09-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2014-12-09	u2014-12-09-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2014-12-09	u2014-12-09-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2014-12-09	u2014-12-09-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	KulcsarGergely	Kulcsár, Gergely	M	1979	
ParlaMint-HU-en_2014-12-09	u2014-12-09-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2014-12-09	u2014-12-09-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	HendeCsaba	Hende, Csaba	M	1960	
ParlaMint-HU-en_2014-12-09	u2014-12-09-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2014-12-09	u2014-12-09-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 22, day 2, 2014-12-09 [ParlaMint.ana]	2014-12-09	Unicameralism	7. ciklus	-	22. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	IkotityIstvan	Ikotity, István	M	1977	
