Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2014-09-16	u2014-09-16-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-09-16	u2014-09-16-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 7th parliamentary term	Opposition	Centre to centre-left	IkotityIstvan	Ikotity, István	M	1977	
ParlaMint-HU-en_2014-09-16	u2014-09-16-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-09-16	u2014-09-16-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	RepassyRobert	Répássy, Róbert	M	1968	
ParlaMint-HU-en_2014-09-16	u2014-09-16-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-09-16	u2014-09-16-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	TothBertalan	Tóth, Bertalan	M	1975	
ParlaMint-HU-en_2014-09-16	u2014-09-16-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-09-16	u2014-09-16-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	RepassyRobert	Répássy, Róbert	M	1968	
ParlaMint-HU-en_2014-09-16	u2014-09-16-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Chairperson	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	LatorcaiJanos	Latorcai, János	M	1944	
ParlaMint-HU-en_2014-09-16	u2014-09-16-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2014 autumn, meeting 12, day 2, 2014-09-16 [ParlaMint.ana]	2014-09-16	Unicameralism	7. ciklus	-	12. ülés	2. ülésnap	-	Reference	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	VejkeyImre	Vejkey, Imre	M	1964	
