Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2020-03-02	u2020-03-02-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2020-03-02	u2020-03-02-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	Opposition	Centre-left to left	TordaiBence	Tordai, Bence	M	1981	
ParlaMint-HU-en_2020-03-02	u2020-03-02-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2020-03-02	u2020-03-02-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2020-03-02	u2020-03-02-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2020-03-02	u2020-03-02-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the Politics Can be Different in the 8th parliamentary term	Opposition	Centre to centre-left	HohnKrisztina	Hohn, Krisztina	F	1972	
ParlaMint-HU-en_2020-03-02	u2020-03-02-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2020-03-02	u2020-03-02-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2020-03-02	u2020-03-02-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
ParlaMint-HU-en_2020-03-02	u2020-03-02-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 8th parliamentary term	Opposition	Centre-left	AratoGergely	Arató, Gergely	M	1968	
ParlaMint-HU-en_2020-03-02	u2020-03-02-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2020 spring, meeting 39, day 3, 2020-03-02 [ParlaMint.ana]	2020-03-02	Unicameralism	8. ciklus	-	39. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	SneiderTamas	Sneider, Tamás	M	1972	
