Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2023-04-17	u2023-04-17-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	DuroDora	Dúró, Dóra	F	1987	
ParlaMint-HU-en_2023-04-17	u2023-04-17-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	CsardiAntal	Csárdi, Antal	M	1976	
ParlaMint-HU-en_2023-04-17	u2023-04-17-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	DuroDora	Dúró, Dóra	F	1987	
ParlaMint-HU-en_2023-04-17	u2023-04-17-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KonczZsofia	Koncz, Zsófia	F	1990	
ParlaMint-HU-en_2023-04-17	u2023-04-17-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	DuroDora	Dúró, Dóra	F	1987	
ParlaMint-HU-en_2023-04-17	u2023-04-17-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	SzaboTimea	Szabó, Tímea	F	1976	
ParlaMint-HU-en_2023-04-17	u2023-04-17-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	DuroDora	Dúró, Dóra	F	1987	
ParlaMint-HU-en_2023-04-17	u2023-04-17-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KonczZsofia	Koncz, Zsófia	F	1990	
ParlaMint-HU-en_2023-04-17	u2023-04-17-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	DuroDora	Dúró, Dóra	F	1987	
ParlaMint-HU-en_2023-04-17	u2023-04-17-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 23, day 4, 2023-04-17 [ParlaMint]	2023-04-17	Unicameralism	9. ciklus	-	23. ülés	4. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	ApatiIstvan	Apáti, István	M	1978	
