Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2016-04-27	u2016-04-27-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-27	u2016-04-27-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	KontratKaroly	Kontrát, Károly	M	1956	
ParlaMint-HU-en_2016-04-27	u2016-04-27-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-27	u2016-04-27-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	CsiziPeter	Csizi, Péter	M	1982	
ParlaMint-HU-en_2016-04-27	u2016-04-27-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-27	u2016-04-27-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 7th parliamentary term	Opposition	Centre-left	MolnarZsolt	Molnár, Zsolt	M	1974	
ParlaMint-HU-en_2016-04-27	u2016-04-27-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-27	u2016-04-27-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Guest	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 7th parliamentary term	Coalition	Right	MoringJozsefAttila	Móring, József Attila	M	1968	
ParlaMint-HU-en_2016-04-27	u2016-04-27-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 7th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2016-04-27	u2016-04-27-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2016 spring, meeting 57, day 3, 2016-04-27 [ParlaMint.ana]	2016-04-27	Unicameralism	7. ciklus	-	57. ülés	3. ülésnap	-	Reference	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 7th parliamentary term	Opposition	Centre-right	MirkoczkiAdam	Mirkóczki, Ádám	M	1978	
