Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2021-11-10	u2021-11-10-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2021-11-10	u2021-11-10-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	VolnerPal	Völner, Pál	M	1962	
ParlaMint-HU-en_2021-11-10	u2021-11-10-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2021-11-10	u2021-11-10-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	OvadiPeter	Ovádi, Péter	M	1981	
ParlaMint-HU-en_2021-11-10	u2021-11-10-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2021-11-10	u2021-11-10-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	GyureCsaba	Gyüre, Csaba	M	1965	
ParlaMint-HU-en_2021-11-10	u2021-11-10-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2021-11-10	u2021-11-10-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	VejkeyImre	Vejkey, Imre	M	1964	
ParlaMint-HU-en_2021-11-10	u2021-11-10-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2021-11-10	u2021-11-10-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 80, day 3, 2021-11-10 [ParlaMint.ana]	2021-11-10	Unicameralism	8. ciklus	-	80. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	VargaLaszlo	Varga, László	M	1979	
