Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2021-10-20	u2021-10-20-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	Minister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	VargaMihaly	Varga, Mihály	M	1965	
ParlaMint-HU-en_2021-10-20	u2021-10-20-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Guest	notMP	notMinister	Fidesz	Fidesz – Hungarian Civic Alliance	-	Right to far-right	DomokosLaszlo	Domokos, László	M	1965	
ParlaMint-HU-en_2021-10-20	u2021-10-20-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	HolmanMagdolnaJulianna	Holman, Magdolna Julianna	F	1963	
ParlaMint-HU-en_2021-10-20	u2021-10-20-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 8th parliamentary term	Coalition	Right to far-right	SzucsLajos	Szűcs, Lajos	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 8th parliamentary term	Opposition	Centre-right	ZKarpatDaniel	Z. Kárpát, Dániel	M	1979	
ParlaMint-HU-en_2021-10-20	u2021-10-20-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	NacsaLorinc	Nacsa, Lőrinc	M	1990	
ParlaMint-HU-en_2021-10-20	u2021-10-20-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 8th parliamentary term	Coalition	Right	NacsaLorinc	Nacsa, Lőrinc	M	1990	
ParlaMint-HU-en_2021-10-20	u2021-10-20-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HarangozoTamas	Harangozó, Tamás Attila	M	1979	
ParlaMint-HU-en_2021-10-20	u2021-10-20-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 8th parliamentary term	Opposition	Centre-left	VarjuLaszlo	Varju, László	M	1961	
ParlaMint-HU-en_2021-10-20	u2021-10-20-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
ParlaMint-HU-en_2021-10-20	u2021-10-20-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 8th parliamentary term	Opposition	Centre-left to left	MellarTamas	Mellar, Tamás	M	1954	
ParlaMint-HU-en_2021-10-20	u2021-10-20-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2021 autumn, meeting 79, day 3, 2021-10-20 [ParlaMint.ana]	2021-10-20	Unicameralism	8. ciklus	-	79. ülés	3. ülésnap	-	COVID	English	Chairperson	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 8th parliamentary term	Opposition	Centre-left	HillerIstvan	Hiller, István	M	1964	
