Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2022-05-24	u2022-05-24-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-05-24	u2022-05-24-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	CsardiAntal	Csárdi, Antal	M	1976	
ParlaMint-HU-en_2022-05-24	u2022-05-24-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-05-24	u2022-05-24-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	-	-	-	-	TallaiAndras	Tállai, András	M	1959	
ParlaMint-HU-en_2022-05-24	u2022-05-24-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-05-24	u2022-05-24-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	SzaboRebeka	Szabó, Rebeka	F	1977	
ParlaMint-HU-en_2022-05-24	u2022-05-24-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-05-24	u2022-05-24-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	BodoSandor	Bodó, Sándor	M	1963	
ParlaMint-HU-en_2022-05-24	u2022-05-24-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-05-24	u2022-05-24-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	ToroczkaiLaszlo	Toroczkai, László	M	1978	
ParlaMint-HU-en_2022-05-24	u2022-05-24-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-05-24	u2022-05-24-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 spring, meeting 4, day 2, 2022-05-24 [ParlaMint.ana]	2022-05-24	Unicameralism	9. ciklus	-	4. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KontratKaroly	Kontrát, Károly	M	1956	
