Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2022-06-24	u2022-06-24-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-06-24	u2022-06-24-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	SzucsLajos	Szűcs, Lajos	M	1964	
ParlaMint-HU-en_2022-06-24	u2022-06-24-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-06-24	u2022-06-24-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	HerczegZsolt	Herczeg, Zsolt	M	1964	
ParlaMint-HU-en_2022-06-24	u2022-06-24-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-06-24	u2022-06-24-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Regular	MP	notMinister	DK-frakció	Parliamentary group of the Democratic Coalition in the 9th parliamentary term	Opposition	Centre-left	DavidFerenc	Dávid, Ferenc	M	1955	
ParlaMint-HU-en_2022-06-24	u2022-06-24-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-06-24	u2022-06-24-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	NacsaLorinc	Nacsa, Lőrinc	M	1990	
ParlaMint-HU-en_2022-06-24	u2022-06-24-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	JakabIstvan	Jakab, István	M	1949	
ParlaMint-HU-en_2022-06-24	u2022-06-24-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2022 summer, meeting 7, day 5, 2022-06-24 [ParlaMint]	2022-06-24	Unicameralism	9. ciklus	-	7. ülés	5. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Momentum-frakció	Parliamentary group of the Momentum Movement in the 9th parliamentary term	Opposition	Centre	LocseiLajos	Lőcsei, Lajos	M	1984	
