Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2023-05-23	u2023-05-23-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	CsardiAntal	Csárdi, Antal	M	1976	
ParlaMint-HU-en_2023-05-23	u2023-05-23-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KonczZsofia	Koncz, Zsófia	F	1990	
ParlaMint-HU-en_2023-05-23	u2023-05-23-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	SzaboRebeka	Szabó, Rebeka	F	1977	
ParlaMint-HU-en_2023-05-23	u2023-05-23-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	KonczZsofia	Koncz, Zsófia	F	1990	
ParlaMint-HU-en_2023-05-23	u2023-05-23-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	NovakElod	Novák, Előd	M	1980	
ParlaMint-HU-en_2023-05-23	u2023-05-23-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	MenczerTamas	Menczer, Tamás	M	1984	
ParlaMint-HU-en_2023-05-23	u2023-05-23-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 9th parliamentary term	Opposition	Centre-right	BenczeJanos	Bencze, János	M	1973	
ParlaMint-HU-en_2023-05-23	u2023-05-23-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	FarkasSandor	Farkas, Sándor	M	1953	
ParlaMint-HU-en_2023-05-23	u2023-05-23-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 9th parliamentary term	Opposition	Centre-left	MolnarZsolt	Molnár, Zsolt	M	1974	
ParlaMint-HU-en_2023-05-23	u2023-05-23-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	DomotorCsaba	Dömötör, Csaba	M	1982	
ParlaMint-HU-en_2023-05-23	u2023-05-23-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-05-23	u2023-05-23-21	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Momentum-frakció	Parliamentary group of the Momentum Movement in the 9th parliamentary term	Opposition	Centre	SebokEva	Sebők, Éva	F	1989	
ParlaMint-HU-en_2023-05-23	u2023-05-23-22	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 25, day 2, 2023-05-23 [ParlaMint]	2023-05-23	Unicameralism	9. ciklus	-	25. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
