Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HU-en_2023-06-13	u2023-06-13-0	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-1	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	CsardiAntal	Csárdi, Antal	M	1976	
ParlaMint-HU-en_2023-06-13	u2023-06-13-2	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-3	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	LMP-frakció	Parliamentary group of the LMP – Hungary's Green Party in the 9th parliamentary term	Opposition	Centre to centre-left	CsardiAntal	Csárdi, Antal	M	1976	
ParlaMint-HU-en_2023-06-13	u2023-06-13-4	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-5	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2023-06-13	u2023-06-13-6	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-7	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Párbeszéd-frakció	Parliamentary group of the Dialogue for Hungary in the 9th parliamentary term	Opposition	Centre-left to left	MellarTamas	Mellar, Tamás	M	1954	
ParlaMint-HU-en_2023-06-13	u2023-06-13-8	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-9	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2023-06-13	u2023-06-13-10	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-11	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	Mi Hazánk-frakció	Parliamentary group of the Our Homeland Movement in the 9th parliamentary term	Opposition	Far-right	NovakElod	Novák, Előd	M	1980	
ParlaMint-HU-en_2023-06-13	u2023-06-13-12	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-13	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
ParlaMint-HU-en_2023-06-13	u2023-06-13-14	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-15	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	JOBBIK-frakció	Parliamentary group of the Movement for a Better Hungary in the 9th parliamentary term	Opposition	Centre-right	ZKarpatDaniel	Z. Kárpát, Dániel	M	1979	
ParlaMint-HU-en_2023-06-13	u2023-06-13-16	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-17	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Guest	notMP	notMinister	-	-	-	-	TallaiAndras	Tállai, András	M	1959	
ParlaMint-HU-en_2023-06-13	u2023-06-13-18	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-19	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	MSZP-frakció	Parliamentary group of the Hungarian Socialist Party in the 9th parliamentary term	Opposition	Centre-left	KunhalmiAgnes	Kunhalmi, Ágnes	F	1982	
ParlaMint-HU-en_2023-06-13	u2023-06-13-20	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Chairperson	MP	notMinister	Fidesz-frakció	Parliamentary group of the Fidesz – Hungarian Civic Alliance in the 9th parliamentary term	Coalition	Right to far-right	LezsakSandor	Lezsák, Sándor	M	1949	
ParlaMint-HU-en_2023-06-13	u2023-06-13-21	Hungarian parliamentary corpus ParlaMint-HU, legislative session of 2023 spring, meeting 26, day 2, 2023-06-13 [ParlaMint]	2023-06-13	Unicameralism	9. ciklus	-	26. ülés	2. ülésnap	-	COVID,War	English	Regular	MP	notMinister	KNDP-frakció	Parliamentary group of the Christian Democratic People's Party in the 9th parliamentary term	Coalition	Right	RetvariBence	Rétvári, Bence	M	1979	
